ticket_no,flights_count,city_departure,city_arrival
5432319390   ,4,Moscow,Moscow
5432319391   ,4,Moscow,Moscow
5432319391   ,4,Moscow,Moscow
5432319392   ,4,Moscow,Moscow
5432319392   ,4,Moscow,Moscow
5432319393   ,4,Moscow,Moscow
5432319393   ,4,Moscow,Moscow
5432319394   ,4,Moscow,Moscow
5432319394   ,4,Moscow,Moscow
5432319395   ,4,Moscow,Moscow
5432319395   ,4,Moscow,Moscow
5432319396   ,4,Moscow,Moscow
5432319396   ,4,Moscow,Moscow
5432319397   ,4,Moscow,Moscow
5432319397   ,4,Moscow,Moscow
5432319398   ,4,Moscow,Moscow
5432319398   ,4,Moscow,Moscow
5432319399   ,4,Moscow,Moscow
5432319399   ,4,Moscow,Moscow
5432319400   ,4,Moscow,Moscow
5432319400   ,4,Moscow,Moscow
5432319401   ,4,Moscow,Moscow
5432319401   ,4,Moscow,Moscow
5432319402   ,4,Moscow,Moscow
5432319402   ,4,Moscow,Moscow
5432319403   ,4,Moscow,Moscow
5432319403   ,4,Moscow,Moscow
5432319404   ,4,Moscow,Moscow
5432319404   ,4,Moscow,Moscow
5432319405   ,4,Moscow,Moscow
5432319405   ,4,Moscow,Moscow
5432319406   ,4,Moscow,Moscow
5432319406   ,4,Moscow,Moscow
5432319407   ,4,Moscow,Moscow
5432319407   ,4,Moscow,Moscow
5432319408   ,4,Moscow,Moscow
5432319408   ,4,Moscow,Moscow
5432319409   ,4,Moscow,Moscow
5432319409   ,4,Moscow,Moscow
5432319410   ,4,Moscow,Moscow
5432319410   ,4,Moscow,Moscow
5432319411   ,4,Moscow,Moscow
5432319411   ,4,Moscow,Moscow
5432319412   ,4,Moscow,Moscow
5432319412   ,4,Moscow,Moscow
5432319413   ,4,Moscow,Moscow
5432319413   ,4,Moscow,Moscow
5432319414   ,4,Moscow,Moscow
5432319414   ,4,Moscow,Moscow
5432319415   ,4,Moscow,Moscow
5432319415   ,4,Moscow,Moscow
5432319416   ,4,Moscow,Moscow
5432319416   ,4,Moscow,Moscow
5432319417   ,4,Moscow,Moscow
5432319417   ,4,Moscow,Moscow
5432319418   ,4,Moscow,Moscow
5432319418   ,4,Moscow,Moscow
5432319419   ,4,Moscow,Moscow
5432319419   ,4,Moscow,Moscow
5432319420   ,4,Moscow,Moscow
5432319420   ,4,Moscow,Moscow
5432319421   ,4,Moscow,Moscow
5432319421   ,4,Moscow,Moscow
5432319422   ,4,Moscow,Moscow
5432319422   ,4,Moscow,Moscow
5432319423   ,4,Moscow,Moscow
5432319423   ,4,Moscow,Moscow
5432319424   ,4,Moscow,Moscow
5432319424   ,4,Moscow,Moscow
5432319425   ,4,Moscow,Moscow
5432319425   ,4,Moscow,Moscow
5432319426   ,4,Moscow,Moscow
5432319426   ,4,Moscow,Moscow
5432319427   ,4,Moscow,Moscow
5432319427   ,4,Moscow,Moscow
5432319428   ,4,Moscow,Moscow
5432319428   ,4,Moscow,Moscow
5432319429   ,4,Moscow,Moscow
5432319429   ,4,Moscow,Moscow
5432319430   ,4,Moscow,Moscow
5432319430   ,4,Moscow,Moscow
5432319431   ,4,Moscow,Moscow
5432319431   ,4,Moscow,Moscow
5432319432   ,4,Moscow,Moscow
5432319432   ,4,Moscow,Moscow
5432319433   ,4,Moscow,Moscow
5432319433   ,4,Moscow,Moscow
5432319434   ,4,Moscow,Moscow
5432319434   ,4,Moscow,Moscow
5432319435   ,4,Moscow,Moscow
5432319435   ,4,Moscow,Moscow
5432319436   ,4,Moscow,Moscow
5432319436   ,4,Moscow,Moscow
5432319437   ,4,Moscow,Moscow
5432319437   ,4,Moscow,Moscow
5432319438   ,4,Moscow,Moscow
5432319438   ,4,Moscow,Moscow
5432319439   ,4,Moscow,Moscow
5432319439   ,4,Moscow,Moscow
5432319440   ,4,Moscow,Moscow
5432319440   ,4,Moscow,Moscow
5432319441   ,4,Moscow,Moscow
5432319441   ,4,Moscow,Moscow
5432319442   ,4,Moscow,Moscow
5432319442   ,4,Moscow,Moscow
5432319443   ,4,Moscow,Moscow
5432319443   ,4,Moscow,Moscow
5432319444   ,4,Moscow,Moscow
5432319444   ,4,Moscow,Moscow
5432319445   ,4,Moscow,Moscow
5432319445   ,4,Moscow,Moscow
5432319446   ,4,Moscow,Moscow
5432319446   ,4,Moscow,Moscow
5432319447   ,4,Moscow,Moscow
5432319447   ,4,Moscow,Moscow
5432319448   ,4,Moscow,Moscow
5432319448   ,4,Moscow,Moscow
5432319449   ,4,Moscow,Moscow
5432319449   ,4,Moscow,Moscow
5432319450   ,4,Moscow,Moscow
5432319450   ,4,Moscow,Moscow
5432319451   ,4,Moscow,Moscow
5432319451   ,4,Moscow,Moscow
5432319452   ,4,Moscow,Moscow
5432319452   ,4,Moscow,Moscow
5432319453   ,4,Moscow,Moscow
5432319453   ,4,Moscow,Moscow
5432319454   ,4,Moscow,Moscow
5432319454   ,4,Moscow,Moscow
5432319455   ,4,Moscow,Moscow
5432319455   ,4,Moscow,Moscow
5432319456   ,4,Moscow,Moscow
5432319456   ,4,Moscow,Moscow
5432319457   ,4,Moscow,Moscow
5432319457   ,4,Moscow,Moscow
5432319458   ,4,Moscow,Moscow
5432319458   ,4,Moscow,Moscow
5432319459   ,4,Moscow,Moscow
5432319459   ,4,Moscow,Moscow
5432319460   ,4,Moscow,Moscow
5432319460   ,4,Moscow,Moscow
5432319461   ,4,Moscow,Moscow
5432319461   ,4,Moscow,Moscow
5432319462   ,4,Moscow,Moscow
5432319462   ,4,Moscow,Moscow
5432319463   ,4,Moscow,Moscow
5432319463   ,4,Moscow,Moscow
5432319464   ,4,Moscow,Moscow
5432319464   ,4,Moscow,Moscow
5432319465   ,4,Moscow,Moscow
5432319465   ,4,Moscow,Moscow
5432319466   ,4,Moscow,Moscow
5432319466   ,4,Moscow,Moscow
5432319467   ,4,Moscow,Moscow
5432319467   ,4,Moscow,Moscow
5432319468   ,4,Moscow,Moscow
5432319468   ,4,Moscow,Moscow
5432319469   ,4,Moscow,Moscow
5432319469   ,4,Moscow,Moscow
5432319470   ,4,Moscow,Moscow
5432319470   ,4,Moscow,Moscow
5432319471   ,4,Moscow,Moscow
5432319471   ,4,Moscow,Moscow
5432319472   ,4,Moscow,Moscow
5432319472   ,4,Moscow,Moscow
5432319473   ,4,Moscow,Moscow
5432319473   ,4,Moscow,Moscow
5432319474   ,4,Moscow,Moscow
5432319474   ,4,Moscow,Moscow
5432319475   ,4,Moscow,Moscow
5432319475   ,4,Moscow,Moscow
5432319476   ,4,Moscow,Moscow
5432319476   ,4,Moscow,Moscow
5432319477   ,4,Moscow,Moscow
5432319477   ,4,Moscow,Moscow
5432319478   ,4,Moscow,Moscow
5432319478   ,4,Moscow,Moscow
5432319479   ,4,Moscow,Moscow
5432319479   ,4,Moscow,Moscow
5432319480   ,4,Moscow,Moscow
5432319480   ,4,Moscow,Moscow
5432319481   ,4,Moscow,Moscow
5432319481   ,4,Moscow,Moscow
5432319482   ,4,Moscow,Moscow
5432319482   ,4,Moscow,Moscow
5432319483   ,4,Moscow,Moscow
5432319483   ,4,Moscow,Moscow
5432319484   ,4,Moscow,Moscow
5432319484   ,4,Moscow,Moscow
5432319485   ,4,Moscow,Moscow
5432319485   ,4,Moscow,Moscow
5432319486   ,4,Moscow,Moscow
5432319486   ,4,Moscow,Moscow
5432319487   ,4,Moscow,Moscow
5432319487   ,4,Moscow,Moscow
5432319488   ,4,Moscow,Moscow
5432319488   ,4,Moscow,Moscow
5432319489   ,4,Moscow,Moscow
5432319489   ,4,Moscow,Moscow
5432319490   ,4,Moscow,Moscow
5432319490   ,4,Moscow,Moscow
5432319491   ,4,Moscow,Moscow
5432319491   ,4,Moscow,Moscow
5432319492   ,4,Moscow,Moscow
5432319492   ,4,Moscow,Moscow
5432319493   ,4,Moscow,Moscow
5432319493   ,4,Moscow,Moscow
5432319494   ,4,Moscow,Moscow
5432319494   ,4,Moscow,Moscow
5432319495   ,4,Moscow,Moscow
5432319495   ,4,Moscow,Moscow
5432319496   ,4,Moscow,Moscow
5432319496   ,4,Moscow,Moscow
5432319497   ,4,Moscow,Moscow
5432319497   ,4,Moscow,Moscow
5432319498   ,4,Moscow,Moscow
5432319498   ,4,Moscow,Moscow
5432319499   ,4,Moscow,Moscow
5432319499   ,4,Moscow,Moscow
5432319500   ,4,Moscow,Moscow
5432319500   ,4,Moscow,Moscow
5432319501   ,4,Moscow,Moscow
5432319501   ,4,Moscow,Moscow
5432319502   ,4,Moscow,Moscow
5432319502   ,4,Moscow,Moscow
5432319503   ,4,Moscow,Moscow
5432319503   ,4,Moscow,Moscow
5432319504   ,4,Moscow,Moscow
5432319504   ,4,Moscow,Moscow
5432319505   ,4,Moscow,Moscow
5432319505   ,4,Moscow,Moscow
5432319506   ,4,Moscow,Moscow
5432319506   ,4,Moscow,Moscow
5432319507   ,4,Moscow,Moscow
5432319507   ,4,Moscow,Moscow
5432319508   ,4,Moscow,Moscow
5432319508   ,4,Moscow,Moscow
5432319509   ,4,Moscow,Moscow
5432319509   ,4,Moscow,Moscow
5432319510   ,4,Moscow,Moscow
5432319510   ,4,Moscow,Moscow
5432319511   ,4,Moscow,Moscow
5432319511   ,4,Moscow,Moscow
5432319512   ,4,Moscow,Moscow
5432319512   ,4,Moscow,Moscow
5432319513   ,4,Moscow,Moscow
5432319513   ,4,Moscow,Moscow
5432319514   ,4,Moscow,Moscow
5432319514   ,4,Moscow,Moscow
5432319515   ,4,Moscow,Moscow
5432319515   ,4,Moscow,Moscow
5432319516   ,4,Moscow,Moscow
5432319516   ,4,Moscow,Moscow
5432319517   ,4,Moscow,Moscow
5432319517   ,4,Moscow,Moscow
5432319518   ,4,Moscow,Moscow
5432319518   ,4,Moscow,Moscow
5432319519   ,4,Moscow,Moscow
5432319519   ,4,Moscow,Moscow
5432319520   ,4,Moscow,Moscow
5432319520   ,4,Moscow,Moscow
5432319521   ,4,Moscow,Moscow
5432319521   ,4,Moscow,Moscow
5432319522   ,4,Moscow,Moscow
5432319522   ,4,Moscow,Moscow
5432319523   ,4,Moscow,Moscow
5432319523   ,4,Moscow,Moscow
5432319524   ,4,Moscow,Moscow
5432319524   ,4,Moscow,Moscow
5432319525   ,4,Moscow,Moscow
5432319525   ,4,Moscow,Moscow
5432319526   ,4,Moscow,Moscow
5432319526   ,4,Moscow,Moscow
5432319527   ,4,Moscow,Moscow
5432319527   ,4,Moscow,Moscow
5432319528   ,4,Moscow,Moscow
5432319528   ,4,Moscow,Moscow
5432319529   ,4,Moscow,Moscow
5432319529   ,4,Moscow,Moscow
5432319530   ,4,Moscow,Moscow
5432319530   ,4,Moscow,Moscow
5432319531   ,4,Moscow,Moscow
5432319531   ,4,Moscow,Moscow
5432319532   ,4,Moscow,Moscow
5432319532   ,4,Moscow,Moscow
5432319533   ,4,Moscow,Moscow
5432319533   ,4,Moscow,Moscow
5432319534   ,4,Moscow,Moscow
5432319534   ,4,Moscow,Moscow
5432319535   ,4,Moscow,Moscow
5432319535   ,4,Moscow,Moscow
5432319536   ,4,Moscow,Moscow
5432319536   ,4,Moscow,Moscow
5432319537   ,4,Moscow,Moscow
5432319537   ,4,Moscow,Moscow
5432319538   ,4,Moscow,Moscow
5432319538   ,4,Moscow,Moscow
5432319539   ,4,Moscow,Moscow
5432319539   ,4,Moscow,Moscow
5432319540   ,4,Moscow,Moscow
5432319540   ,4,Moscow,Moscow
5432319541   ,4,Moscow,Moscow
5432319541   ,4,Moscow,Moscow
5432319542   ,4,Moscow,Moscow
5432319542   ,4,Moscow,Moscow
5432319543   ,4,Moscow,Moscow
5432319543   ,4,Moscow,Moscow
5432319544   ,4,Moscow,Moscow
5432319544   ,4,Moscow,Moscow
5432319545   ,4,Moscow,Moscow
5432319545   ,4,Moscow,Moscow
5432319546   ,4,Moscow,Moscow
5432319546   ,4,Moscow,Moscow
5432319547   ,4,Moscow,Moscow
5432319547   ,4,Moscow,Moscow
5432319548   ,4,Moscow,Moscow
5432319548   ,4,Moscow,Moscow
5432319549   ,4,Moscow,Moscow
5432319549   ,4,Moscow,Moscow
5432319550   ,4,Moscow,Moscow
5432319550   ,4,Moscow,Moscow
5432319551   ,4,Moscow,Moscow
5432319551   ,4,Moscow,Moscow
5432319552   ,4,Moscow,Moscow
5432319552   ,4,Moscow,Moscow
5432319553   ,4,Moscow,Moscow
5432319553   ,4,Moscow,Moscow
5432319554   ,4,Moscow,Moscow
5432319554   ,4,Moscow,Moscow
5432319555   ,4,Moscow,Moscow
5432319555   ,4,Moscow,Moscow
5432319556   ,4,Moscow,Moscow
5432319556   ,4,Moscow,Moscow
5432319557   ,4,Moscow,Moscow
5432319557   ,4,Moscow,Moscow
5432319558   ,4,Moscow,Moscow
5432319558   ,4,Moscow,Moscow
5432319559   ,4,Moscow,Moscow
5432319559   ,4,Moscow,Moscow
5432319560   ,4,Moscow,Moscow
5432319560   ,4,Moscow,Moscow
5432319561   ,4,Moscow,Moscow
5432319561   ,4,Moscow,Moscow
5432319562   ,4,Moscow,Moscow
5432319562   ,4,Moscow,Moscow
5432319563   ,4,Moscow,Moscow
5432319563   ,4,Moscow,Moscow
5432319564   ,4,Moscow,Moscow
5432319564   ,4,Moscow,Moscow
5432319565   ,4,Moscow,Moscow
5432319565   ,4,Moscow,Moscow
5432319566   ,4,Moscow,Moscow
5432319566   ,4,Moscow,Moscow
5432319567   ,4,Moscow,Moscow
5432319567   ,4,Moscow,Moscow
5432319568   ,4,Moscow,Moscow
5432319568   ,4,Moscow,Moscow
5432319569   ,4,Moscow,Moscow
5432319569   ,4,Moscow,Moscow
5432319570   ,4,Moscow,Moscow
5432319570   ,4,Moscow,Moscow
5432319571   ,4,Moscow,Moscow
5432319571   ,4,Moscow,Moscow
5432319572   ,4,Moscow,Moscow
5432319572   ,4,Moscow,Moscow
5432319573   ,4,Moscow,Moscow
5432319573   ,4,Moscow,Moscow
5432319574   ,4,Moscow,Moscow
5432319574   ,4,Moscow,Moscow
5432319575   ,4,Moscow,Moscow
5432319575   ,4,Moscow,Moscow
5432319576   ,4,Moscow,Moscow
5432319576   ,4,Moscow,Moscow
5432319577   ,4,Moscow,Moscow
5432319577   ,4,Moscow,Moscow
5432319578   ,4,Moscow,Moscow
5432319578   ,4,Moscow,Moscow
5432319579   ,4,Moscow,Moscow
5432319579   ,4,Moscow,Moscow
5432319580   ,4,Moscow,Moscow
5432319580   ,4,Moscow,Moscow
5432319581   ,4,Moscow,Moscow
5432319581   ,4,Moscow,Moscow
5432319582   ,4,Moscow,Moscow
5432319582   ,4,Moscow,Moscow
5432319583   ,4,Moscow,Moscow
5432319583   ,4,Moscow,Moscow
5432319584   ,4,Moscow,Moscow
5432319584   ,4,Moscow,Moscow
5432319585   ,4,Moscow,Moscow
5432319585   ,4,Moscow,Moscow
5432319586   ,4,Moscow,Moscow
5432319586   ,4,Moscow,Moscow
5432319587   ,4,Moscow,Moscow
5432319587   ,4,Moscow,Moscow
5432319588   ,4,Moscow,Moscow
5432319588   ,4,Moscow,Moscow
5432319589   ,4,Moscow,Moscow
5432319589   ,4,Moscow,Moscow
5432319590   ,4,Moscow,Moscow
5432319590   ,4,Moscow,Moscow
5432319591   ,4,Moscow,Moscow
5432319591   ,4,Moscow,Moscow
5432319592   ,4,Moscow,Moscow
5432319592   ,4,Moscow,Moscow
5432319593   ,4,Moscow,Moscow
5432319593   ,4,Moscow,Moscow
5432319594   ,4,Moscow,Moscow
5432319594   ,4,Moscow,Moscow
5432319595   ,4,Moscow,Moscow
5432319595   ,4,Moscow,Moscow
5432319596   ,4,Moscow,Moscow
5432319596   ,4,Moscow,Moscow
5432319597   ,4,Moscow,Moscow
5432319597   ,4,Moscow,Moscow
5432319598   ,4,Moscow,Moscow
5432319598   ,4,Moscow,Moscow
5432319599   ,4,Moscow,Moscow
5432319599   ,4,Moscow,Moscow
5432319600   ,4,Moscow,Moscow
5432319600   ,4,Moscow,Moscow
5432319601   ,4,Moscow,Moscow
5432319601   ,4,Moscow,Moscow
5432319602   ,4,Moscow,Moscow
5432319602   ,4,Moscow,Moscow
5432319603   ,4,Moscow,Moscow
5432319603   ,4,Moscow,Moscow
5432319604   ,4,Moscow,Moscow
5432319604   ,4,Moscow,Moscow
5432319605   ,4,Moscow,Moscow
5432319605   ,4,Moscow,Moscow
5432319606   ,4,Moscow,Moscow
5432319606   ,4,Moscow,Moscow
5432319607   ,4,Moscow,Moscow
5432319607   ,4,Moscow,Moscow
5432319608   ,4,Moscow,Moscow
5432319608   ,4,Moscow,Moscow
5432319609   ,4,Moscow,Moscow
5432319609   ,4,Moscow,Moscow
5432319610   ,4,Moscow,Moscow
5432319610   ,4,Moscow,Moscow
5432319611   ,4,Moscow,Moscow
5432319611   ,4,Moscow,Moscow
5432319612   ,4,Moscow,Moscow
5432319612   ,4,Moscow,Moscow
5432319613   ,4,Moscow,Moscow
5432319613   ,4,Moscow,Moscow
5432319614   ,4,Moscow,Moscow
5432319614   ,4,Moscow,Moscow
5432319615   ,4,Moscow,Moscow
5432319615   ,4,Moscow,Moscow
5432319616   ,4,Moscow,Moscow
5432319616   ,4,Moscow,Moscow
5432319617   ,4,Moscow,Moscow
5432319617   ,4,Moscow,Moscow
5432319618   ,4,Moscow,Moscow
5432319618   ,4,Moscow,Moscow
5432319619   ,4,Moscow,Moscow
5432319619   ,4,Moscow,Moscow
5432319620   ,4,Moscow,Moscow
5432319620   ,4,Moscow,Moscow
5432319621   ,4,Moscow,Moscow
5432319621   ,4,Moscow,Moscow
5432319622   ,4,Moscow,Moscow
5432319622   ,4,Moscow,Moscow
5432319623   ,4,Moscow,Moscow
5432319623   ,4,Moscow,Moscow
5432319624   ,4,Moscow,Moscow
5432319624   ,4,Moscow,Moscow
5432319625   ,4,Moscow,Moscow
5432319625   ,4,Moscow,Moscow
5432319626   ,4,Moscow,Moscow
5432319626   ,4,Moscow,Moscow
5432319627   ,4,Moscow,Moscow
5432319627   ,4,Moscow,Moscow
5432319628   ,4,Moscow,Moscow
5432319628   ,4,Moscow,Moscow
5432319629   ,4,Moscow,Moscow
5432319629   ,4,Moscow,Moscow
5432319630   ,4,Moscow,Moscow
5432319630   ,4,Moscow,Moscow
5432319631   ,4,Moscow,Moscow
5432319631   ,4,Moscow,Moscow
5432319632   ,4,Moscow,Moscow
5432319632   ,4,Moscow,Moscow
5432319633   ,4,Moscow,Moscow
5432319633   ,4,Moscow,Moscow
5432319634   ,4,Moscow,Moscow
5432319634   ,4,Moscow,Moscow
5432319635   ,4,Moscow,Moscow
5432319635   ,4,Moscow,Moscow
5432319636   ,4,Moscow,Moscow
5432319636   ,4,Moscow,Moscow
5432319637   ,4,Moscow,Moscow
5432319637   ,4,Moscow,Moscow
5432319638   ,4,Moscow,Moscow
5432319638   ,4,Moscow,Moscow
5432319639   ,4,Moscow,Moscow
5432319639   ,4,Moscow,Moscow
5432319640   ,4,Moscow,Moscow
5432319640   ,4,Moscow,Moscow
5432319641   ,4,Moscow,Moscow
5432319641   ,4,Moscow,Moscow
5432319642   ,4,Moscow,Moscow
5432319642   ,4,Moscow,Moscow
5432319643   ,4,Moscow,Moscow
5432319643   ,4,Moscow,Moscow
5432319644   ,4,Moscow,Moscow
5432319644   ,4,Moscow,Moscow
5432319645   ,4,Moscow,Moscow
5432319645   ,4,Moscow,Moscow
5432319646   ,4,Moscow,Moscow
5432319646   ,4,Moscow,Moscow
5432319647   ,4,Moscow,Moscow
5432319647   ,4,Moscow,Moscow
5432319648   ,4,Moscow,Moscow
5432319648   ,4,Moscow,Moscow
5432319649   ,4,Moscow,Moscow
5432319649   ,4,Moscow,Moscow
5432319650   ,4,Moscow,Moscow
5432319650   ,4,Moscow,Moscow
5432319651   ,4,Moscow,Moscow
5432319651   ,4,Moscow,Moscow
5432319652   ,4,Moscow,Moscow
5432319652   ,4,Moscow,Moscow
5432319653   ,4,Moscow,Moscow
5432319653   ,4,Moscow,Moscow
5432319654   ,4,Moscow,Moscow
5432319654   ,4,Moscow,Moscow
5432319655   ,4,Moscow,Moscow
5432319655   ,4,Moscow,Moscow
5432319656   ,4,Moscow,Moscow
5432319656   ,4,Moscow,Moscow
5432319657   ,4,Moscow,Moscow
5432319657   ,4,Moscow,Moscow
5432319658   ,4,Moscow,Moscow
5432319658   ,4,Moscow,Moscow
5432319659   ,4,Moscow,Moscow
5432319659   ,4,Moscow,Moscow
5432319660   ,4,Moscow,Moscow
5432319660   ,4,Moscow,Moscow
5432319661   ,4,Moscow,Moscow
5432319661   ,4,Moscow,Moscow
5432319662   ,4,Moscow,Moscow
5432319662   ,4,Moscow,Moscow
5432319663   ,4,Moscow,Moscow
5432319663   ,4,Moscow,Moscow
5432319664   ,4,Moscow,Moscow
5432319664   ,4,Moscow,Moscow
5432319665   ,4,Moscow,Moscow
5432319665   ,4,Moscow,Moscow
5432319666   ,4,Moscow,Moscow
5432319666   ,4,Moscow,Moscow
5432319667   ,4,Moscow,Moscow
5432319667   ,4,Moscow,Moscow
5432319668   ,4,Moscow,Moscow
5432319668   ,4,Moscow,Moscow
5432319669   ,4,Moscow,Moscow
5432319669   ,4,Moscow,Moscow
5432319670   ,4,Moscow,Moscow
5432319670   ,4,Moscow,Moscow
5432319671   ,4,Moscow,Moscow
5432319671   ,4,Moscow,Moscow
5432319672   ,4,Moscow,Moscow
5432319672   ,4,Moscow,Moscow
5432319673   ,4,Moscow,Moscow
5432319673   ,4,Moscow,Moscow
5432319674   ,4,Moscow,Moscow
5432319674   ,4,Moscow,Moscow
5432319675   ,4,Moscow,Moscow
5432319675   ,4,Moscow,Moscow
5432319676   ,4,Moscow,Moscow
5432319676   ,4,Moscow,Moscow
5432319677   ,4,Moscow,Moscow
5432319677   ,4,Moscow,Moscow
5432319678   ,4,Moscow,Moscow
5432319678   ,4,Moscow,Moscow
5432319679   ,4,Moscow,Moscow
5432319679   ,4,Moscow,Moscow
5432319680   ,4,Moscow,Moscow
5432319680   ,4,Moscow,Moscow
5432319681   ,4,Moscow,Moscow
5432319681   ,4,Moscow,Moscow
5432319682   ,4,Moscow,Moscow
5432319682   ,4,Moscow,Moscow
5432319683   ,4,Moscow,Moscow
5432319683   ,4,Moscow,Moscow
5432319684   ,4,Moscow,Moscow
5432319684   ,4,Moscow,Moscow
5432319685   ,4,Moscow,Moscow
5432319685   ,4,Moscow,Moscow
5432319686   ,4,Moscow,Moscow
5432319686   ,4,Moscow,Moscow
5432319687   ,4,Moscow,Moscow
5432319687   ,4,Moscow,Moscow
5432319688   ,4,Moscow,Moscow
5432319688   ,4,Moscow,Moscow
5432319689   ,4,Moscow,Moscow
5432319689   ,4,Moscow,Moscow
5432319690   ,4,Moscow,Moscow
5432319690   ,4,Moscow,Moscow
5432319691   ,4,Moscow,Moscow
5432319691   ,4,Moscow,Moscow
5432319692   ,4,Moscow,Moscow
5432319692   ,4,Moscow,Moscow
5432319693   ,4,Moscow,Moscow
5432319693   ,4,Moscow,Moscow
5432319694   ,4,Moscow,Moscow
5432319694   ,4,Moscow,Moscow
5432319695   ,4,Moscow,Moscow
5432319695   ,4,Moscow,Moscow
5432319696   ,4,Moscow,Moscow
5432319696   ,4,Moscow,Moscow
5432319697   ,4,Moscow,Moscow
5432319697   ,4,Moscow,Moscow
5432319698   ,4,Moscow,Moscow
5432319698   ,4,Moscow,Moscow
5432319699   ,4,Moscow,Moscow
5432319699   ,4,Moscow,Moscow
5432319700   ,4,Moscow,Moscow
5432319700   ,4,Moscow,Moscow
5432319701   ,4,Moscow,Moscow
5432319701   ,4,Moscow,Moscow
5432319702   ,4,Moscow,Moscow
5432319702   ,4,Moscow,Moscow
5432319703   ,4,Moscow,Moscow
5432319703   ,4,Moscow,Moscow
5432319704   ,4,Moscow,Moscow
5432319704   ,4,Moscow,Moscow
5432319705   ,4,Moscow,Moscow
5432319705   ,4,Moscow,Moscow
5432319706   ,4,Moscow,Moscow
5432319706   ,4,Moscow,Moscow
5432319707   ,4,Moscow,Moscow
5432319707   ,4,Moscow,Moscow
5432319708   ,4,Moscow,Moscow
5432319708   ,4,Moscow,Moscow
5432319709   ,4,Moscow,Moscow
5432319709   ,4,Moscow,Moscow
5432319710   ,4,Moscow,Moscow
5432319710   ,4,Moscow,Moscow
5432319711   ,4,Moscow,Moscow
5432319711   ,4,Moscow,Moscow
5432319712   ,4,Moscow,Moscow
5432319712   ,4,Moscow,Moscow
5432319713   ,4,Moscow,Moscow
5432319713   ,4,Moscow,Moscow
5432319714   ,4,Moscow,Moscow
5432319714   ,4,Moscow,Moscow
5432319715   ,4,Moscow,Moscow
5432319715   ,4,Moscow,Moscow
5432319716   ,4,Moscow,Moscow
5432319716   ,4,Moscow,Moscow
5432319717   ,4,Moscow,Moscow
5432319717   ,4,Moscow,Moscow
5432319718   ,4,Moscow,Moscow
5432319718   ,4,Moscow,Moscow
5432319719   ,4,Moscow,Moscow
5432319719   ,4,Moscow,Moscow
5432319720   ,4,Moscow,Moscow
5432319720   ,4,Moscow,Moscow
5432319721   ,4,Moscow,Moscow
5432319721   ,4,Moscow,Moscow
5432319722   ,4,Moscow,Moscow
5432319722   ,4,Moscow,Moscow
5432319723   ,4,Moscow,Moscow
5432319723   ,4,Moscow,Moscow
5432319724   ,4,Moscow,Moscow
5432319724   ,4,Moscow,Moscow
5432319725   ,4,Moscow,Moscow
5432319725   ,4,Moscow,Moscow
5432319726   ,4,Moscow,Moscow
5432319726   ,4,Moscow,Moscow
5432319727   ,4,Moscow,Moscow
5432319727   ,4,Moscow,Moscow
5432319728   ,4,Moscow,Moscow
5432319728   ,4,Moscow,Moscow
5432319729   ,4,Moscow,Moscow
5432319729   ,4,Moscow,Moscow
5432319730   ,4,Moscow,Moscow
5432319730   ,4,Moscow,Moscow
5432319731   ,4,Moscow,Moscow
5432319731   ,4,Moscow,Moscow
5432319732   ,4,Moscow,Moscow
5432319732   ,4,Moscow,Moscow
5432319733   ,4,Moscow,Moscow
5432319733   ,4,Moscow,Moscow
5432319734   ,4,Moscow,Moscow
5432319734   ,4,Moscow,Moscow
5432319735   ,4,Moscow,Moscow
5432319735   ,4,Moscow,Moscow
5432319736   ,4,Moscow,Moscow
5432319736   ,4,Moscow,Moscow
5432319737   ,4,Moscow,Moscow
5432319737   ,4,Moscow,Moscow
5432319738   ,4,Moscow,Moscow
5432319738   ,4,Moscow,Moscow
5432319739   ,4,Moscow,Moscow
5432319739   ,4,Moscow,Moscow
5432319740   ,4,Moscow,Moscow
5432319740   ,4,Moscow,Moscow
5432319741   ,4,Moscow,Moscow
5432319741   ,4,Moscow,Moscow
5432319742   ,4,Moscow,Moscow
5432319742   ,4,Moscow,Moscow
5432319743   ,4,Moscow,Moscow
5432319743   ,4,Moscow,Moscow
5432319744   ,4,Moscow,Moscow
5432319744   ,4,Moscow,Moscow
5432319745   ,4,Moscow,Moscow
5432319745   ,4,Moscow,Moscow
5432319746   ,4,Moscow,Moscow
5432319746   ,4,Moscow,Moscow
5432319747   ,4,Moscow,Moscow
5432319747   ,4,Moscow,Moscow
5432319748   ,4,Moscow,Moscow
5432319748   ,4,Moscow,Moscow
5432319749   ,4,Moscow,Moscow
5432319749   ,4,Moscow,Moscow
5432319750   ,4,Moscow,Moscow
5432319750   ,4,Moscow,Moscow
5432319751   ,4,Moscow,Moscow
5432319751   ,4,Moscow,Moscow
5432319752   ,4,Moscow,Moscow
5432319752   ,4,Moscow,Moscow
5432319753   ,4,Moscow,Moscow
5432319753   ,4,Moscow,Moscow
5432319754   ,4,Moscow,Moscow
5432319754   ,4,Moscow,Moscow
5432319755   ,4,Moscow,Moscow
5432319755   ,4,Moscow,Moscow
5432319756   ,4,Moscow,Moscow
5432319756   ,4,Moscow,Moscow
5432319757   ,4,Moscow,Moscow
5432319757   ,4,Moscow,Moscow
